0.745	1.00137	1.00052	0.999763
0.746	1.00137	1.00052	0.999766
0.747	1.00137	1.00053	0.999769
0.748	1.00137	1.00053	0.999772
0.749	1.00137	1.00053	0.999775
0.75	1.00137	1.00053	0.999777
0.751	1.00137	1.00053	0.99978
0.752	1.00137	1.00053	0.999783
0.753	1.00137	1.00053	0.999786
0.754	1.00137	1.00053	0.999789
0.755	1.00137	1.00053	0.999791
0.756	1.00136	1.00054	0.999794
0.757	1.00136	1.00054	0.999797
0.758	1.00136	1.00054	0.9998
0.759	1.00136	1.00054	0.999802
0.76	1.00136	1.00054	0.999805
0.761	1.00136	1.00054	0.999808
0.762	1.00136	1.00054	0.999811
0.763	1.00136	1.00054	0.999813
0.764	1.00136	1.00054	0.999816
0.765	1.00136	1.00054	0.999819
0.766	1.00135	1.00054	0.999821
0.767	1.00135	1.00055	0.999824
0.768	1.00135	1.00055	0.999826
0.769	1.00135	1.00055	0.999829
0.77	1.00135	1.00055	0.999832
0.771	1.00135	1.00055	0.999834
0.772	1.00135	1.00055	0.999837
0.773	1.00134	1.00055	0.999839
0.774	1.00134	1.00055	0.999842
0.775	1.00134	1.00055	0.999844
0.776	1.00134	1.00055	0.999847
0.777	1.00134	1.00055	0.999849
0.778	1.00133	1.00055	0.999852
0.779	1.00133	1.00055	0.999854
0.78	1.00133	1.00055	0.999857
0.781	1.00133	1.00055	0.999859
0.782	1.00133	1.00055	0.999862
0.783	1.00132	1.00055	0.999864
0.784	1.00132	1.00055	0.999866
0.785	1.00132	1.00055	0.999869
0.786	1.00132	1.00055	0.999871
0.787	1.00131	1.00055	0.999873
